"TimePeriod","GeoTypeDesc","GeoID","GeoRank","BoroID","Borough","Geography","Area","Annual mean mcg/m3","Summer mean mcg/m3","Winter mean mcg/m3"
"2011","Community District","409","6","4","Queens","Kew Gardens and Woodhaven (CD9)","Kew Gardens and Woodhaven (CD9)  Queens","9.7","11.2","12.0"
"2011","Community District","501","6","5","Staten Island","St. George and Stapleton (CD1)","St. George and Stapleton (CD1)  Staten Island","9.6","11.2","12.0"
"2011","Community District","318","6","2","Brooklyn","Flatlands and Canarsie (CD18)","Flatlands and Canarsie (CD18)  Brooklyn","9.5","11.1","11.8"
"2011","Community District","412","6","4","Queens","Jamaica and Hollis (CD12)","Jamaica and Hollis (CD12)  Queens","9.5","11.2","11.8"
"2011","Community District","315","6","2","Brooklyn","Sheepshead Bay (CD15)","Sheepshead Bay (CD15)  Brooklyn","9.5","11.1","11.6"
"2011","Community District","502","6","5","Staten Island","South Beach and Willowbrook (CD2)","South Beach and Willowbrook (CD2)  Staten Island","9.5","11.2","11.6"
"2011","Community District","313","6","2","Brooklyn","Coney Island (CD13)","Coney Island (CD13)  Brooklyn","9.4","11.0","11.5"
"2011","Community District","410","6","4","Queens","South Ozone Park and Howard Beach (CD10)","South Ozone Park and Howard Beach (CD10)  Queens","9.2","10.9","11.5"
"2011","Community District","503","6","5","Staten Island","Tottenville and Great Kills (CD3)","Tottenville and Great Kills (CD3)  Staten Island","9.3","11.0","11.5"
"2011","Community District","413","6","4","Queens","Queens Village (CD13)","Queens Village (CD13)  Queens","9.2","10.8","11.4"
"2011","Community District","414","6","4","Queens","Rockaway and Broad Channel (CD14)","Rockaway and Broad Channel (CD14)  Queens","8.4","10.6","10.3"
"2010","Citywide","1","0","-","-","New York City","New York City","9.5","11.8","9.9"
"2010","Borough","3","1","3","Manhattan","Manhattan","Manhattan","11.6","13.4","12.0"
"2010","Borough","1","1","1","Bronx","Bronx","Bronx","10.1","12.1","10.9"
"2010","Borough","2","1","2","Brooklyn","Brooklyn","Brooklyn","9.7","12.0","10.0"
"2010","Borough","4","1","4","Queens","Queens","Queens","9.2","11.5","9.4"
"2010","Borough","5","1","5","Staten Island","Staten Island","Staten Island","8.8","11.4","9.1"
"2010","Community District","105","6","3","Manhattan","Midtown (CD5)","Midtown (CD5)  Manhattan","15.5","16.1","15.8"
"2010","Community District","106","6","3","Manhattan","Stuyvesant Town and Turtle Bay (CD6)","Stuyvesant Town and Turtle Bay (CD6)  Manhattan","13.1","14.7","13.0"
"2010","Community District","205","6","1","Bronx","Fordham and University Heights (CD5)","Fordham and University Heights (CD5)  Bronx","11.4","12.8","12.8"
"2010","Community District","204","6","1","Bronx","Highbridge and Concourse (CD4)","Highbridge and Concourse (CD4)  Bronx","11.2","12.8","12.5"
"2010","Community District","101","6","3","Manhattan","Financial District (CD1)","Financial District (CD1)  Manhattan","12.1","13.8","12.3"
"2010","Community District","112","6","3","Manhattan","Washington Heights and Inwood (CD12)","Washington Heights and Inwood (CD12)  Manhattan","10.7","12.3","12.2"
"2010","Community District","207","6","1","Bronx","Kingsbridge Heights and Bedford (CD7)","Kingsbridge Heights and Bedford (CD7)  Bronx","10.7","12.2","12.0"
"2010","Community District","108","6","3","Manhattan","Upper East Side (CD8)","Upper East Side (CD8)  Manhattan","11.9","13.7","11.9"
"2010","Community District","206","6","1","Bronx","Belmont and East Tremont (CD6)","Belmont and East Tremont (CD6)  Bronx","10.7","12.4","11.8"
"2010","Community District","104","6","3","Manhattan","Clinton and Chelsea (CD4)","Clinton and Chelsea (CD4)  Manhattan","11.9","14.1","11.7"
"2010","Community District","109","6","3","Manhattan","Morningside Heights and Hamilton Heights (CD9)","Morningside Heights and Hamilton Heights (CD9)  Manhattan","10.7","12.5","11.6"
"2010","Community District","201","6","1","Bronx","Mott Haven and Melrose (CD1)","Mott Haven and Melrose (CD1)  Bronx","10.9","13.0","11.6"
"2010","Community District","203","6","1","Bronx","Morrisania and Crotona (CD3)","Morrisania and Crotona (CD3)  Bronx","10.6","12.3","11.6"
"2010","Community District","102","6","3","Manhattan","Greenwich Village and Soho (CD2)","Greenwich Village and Soho (CD2)  Manhattan","11.6","13.7","11.5"
"2010","Community District","110","6","3","Manhattan","Central Harlem (CD10)","Central Harlem (CD10)  Manhattan","10.6","12.4","11.5"
"2010","Community District","208","6","1","Bronx","Riverdale and Fieldston (CD8)","Riverdale and Fieldston (CD8)  Bronx","10.1","11.8","11.5"
"2010","Community District","202","6","1","Bronx","Hunts Point and Longwood (CD2)","Hunts Point and Longwood (CD2)  Bronx","10.7","12.8","11.4"
"2010","Community District","107","6","3","Manhattan","Upper West Side (CD7)","Upper West Side (CD7)  Manhattan","11.0","13.0","11.2"
"2010","Community District","111","6","3","Manhattan","East Harlem (CD11)","East Harlem (CD11)  Manhattan","10.4","12.6","10.8"
"2010","Community District","306","6","2","Brooklyn","Park Slope and Carroll Gardens (CD6)","Park Slope and Carroll Gardens (CD6)  Brooklyn","10.4","12.7","10.7"
"2010","Community District","307","6","2","Brooklyn","Sunset Park (CD7)","Sunset Park (CD7)  Brooklyn","10.3","12.5","10.7"
"2010","Community District","209","6","1","Bronx","Parkchester and Soundview (CD9)","Parkchester and Soundview (CD9)  Bronx","10.0","12.0","10.6"
"2010","Community District","302","6","2","Brooklyn","Fort Greene and Brooklyn Heights (CD2)","Fort Greene and Brooklyn Heights (CD2)  Brooklyn","10.5","12.7","10.6"
"2010","Community District","103","6","3","Manhattan","Lower East Side and Chinatown (CD3)","Lower East Side and Chinatown (CD3)  Manhattan","10.6","12.9","10.4"
"2010","Community District","211","6","1","Bronx","Morris Park and Bronxdale (CD11)","Morris Park and Bronxdale (CD11)  Bronx","9.7","11.8","10.4"
"2010","Community District","301","6","2","Brooklyn","Greenpoint and Williamsburg (CD1)","Greenpoint and Williamsburg (CD1)  Brooklyn","10.7","13.4","10.4"
"2010","Community District","309","6","2","Brooklyn","South Crown Heights and Lefferts Gardens (CD9)","South Crown Heights and Lefferts Gardens (CD9)  Brooklyn","9.9","11.8","10.4"
"2010","Community District","316","6","2","Brooklyn","Brownsville (CD16)","Brownsville (CD16)  Brooklyn","10.0","12.0","10.4"
"2010","Community District","212","6","1","Bronx","Williamsbridge and Baychester (CD12)","Williamsbridge and Baychester (CD12)  Bronx","9.6","11.8","10.3"
"2010","Community District","308","6","2","Brooklyn","Crown Heights and Prospect Heights (CD8)","Crown Heights and Prospect Heights (CD8)  Brooklyn","10.0","12.0","10.3"
"2010","Community District","317","6","2","Brooklyn","East Flatbush (CD17)","East Flatbush (CD17)  Brooklyn","9.9","11.9","10.3"
"2010","Community District","305","6","2","Brooklyn","East New York and Starrett City (CD5)","East New York and Starrett City (CD5)  Brooklyn","9.7","11.9","10.2"
"2010","Community District","314","6","2","Brooklyn","Flatbush and Midwood (CD14)","Flatbush and Midwood (CD14)  Brooklyn","9.7","11.7","10.2"
"2010","Community District","402","6","4","Queens","Woodside and Sunnyside (CD2)","Woodside and Sunnyside (CD2)  Queens","10.6","13.3","10.2"
"2010","Community District","303","6","2","Brooklyn","Bedford Stuyvesant (CD3)","Bedford Stuyvesant (CD3)  Brooklyn","9.9","12.0","10.1"
"2010","Community District","312","6","2","Brooklyn","Borough Park (CD12)","Borough Park (CD12)  Brooklyn","9.6","11.7","10.1"
"2010","Community District","406","6","4","Queens","Rego Park and Forest Hills (CD6)","Rego Park and Forest Hills (CD6)  Queens","9.8","11.8","10.1"
"2010","Community District","304","6","2","Brooklyn","Bushwick (CD4)","Bushwick (CD4)  Brooklyn","9.8","12.1","10.0"
"2010","Community District","404","6","4","Queens","Elmhurst and Corona (CD4)","Elmhurst and Corona (CD4)  Queens","9.8","12.0","9.9"
"2010","Community District","409","6","4","Queens","Kew Gardens and Woodhaven (CD9)","Kew Gardens and Woodhaven (CD9)  Queens","9.5","11.6","9.9"
"2010","Community District","210","6","1","Bronx","Throgs Neck and Co-op City (CD10)","Throgs Neck and Co-op City (CD10)  Bronx","9.5","11.8","9.8"
"2010","Community District","310","6","2","Brooklyn","Bay Ridge and Dyker Heights (CD10)","Bay Ridge and Dyker Heights (CD10)  Brooklyn","9.4","11.7","9.8"
"2010","Community District","405","6","4","Queens","Ridgewood and Maspeth (CD5)","Ridgewood and Maspeth (CD5)  Queens","9.7","12.0","9.8"
"2010","Community District","407","6","4","Queens","Flushing and Whitestone (CD7)","Flushing and Whitestone (CD7)  Queens","9.4","11.6","9.6"
"2010","Community District","408","6","4","Queens","Hillcrest and Fresh Meadows (CD8)","Hillcrest and Fresh Meadows (CD8)  Queens","9.3","11.4","9.6"
"2010","Community District","412","6","4","Queens","Jamaica and Hollis (CD12)","Jamaica and Hollis (CD12)  Queens","9.2","11.4","9.6"
"2010","Community District","311","6","2","Brooklyn","Bensonhurst (CD11)","Bensonhurst (CD11)  Brooklyn","9.2","11.5","9.5"
"2010","Community District","410","6","4","Queens","South Ozone Park and Howard Beach (CD10)","South Ozone Park and Howard Beach (CD10)  Queens","9.0","11.2","9.5"
"2010","Community District","318","6","2","Brooklyn","Flatlands and Canarsie (CD18)","Flatlands and Canarsie (CD18)  Brooklyn","9.1","11.4","9.4"
"2010","Community District","401","6","4","Queens","Long Island City and Astoria (CD1)","Long Island City and Astoria (CD1)  Queens","9.4","12.1","9.3"
"2010","Community District","403","6","4","Queens","Jackson Heights (CD3)","Jackson Heights (CD3)  Queens","9.2","11.6","9.3"
"2010","Community District","501","6","5","Staten Island","St. George and Stapleton (CD1)","St. George and Stapleton (CD1)  Staten Island","8.9","11.6","9.2"
"2010","Community District","315","6","2","Brooklyn","Sheepshead Bay (CD15)","Sheepshead Bay (CD15)  Brooklyn","8.9","11.4","9.1"
"2010","Community District","411","6","4","Queens","Bayside and Little Neck (CD11)","Bayside and Little Neck (CD11)  Queens","9.0","11.2","9.1"
"2010","Community District","503","6","5","Staten Island","Tottenville and Great Kills (CD3)","Tottenville and Great Kills (CD3)  Staten Island","8.8","11.3","9.1"
"2010","Community District","502","6","5","Staten Island","South Beach and Willowbrook (CD2)","South Beach and Willowbrook (CD2)  Staten Island","8.8","11.5","9.0"
"2010","Community District","413","6","4","Queens","Queens Village (CD13)","Queens Village (CD13)  Queens","8.7","11.0","8.9"
"2010","Community District","313","6","2","Brooklyn","Coney Island (CD13)","Coney Island (CD13)  Brooklyn","8.8","11.3","8.8"
"2010","Community District","414","6","4","Queens","Rockaway and Broad Channel (CD14)","Rockaway and Broad Channel (CD14)  Queens","8.0","10.7","7.9"
"2009","Citywide","1","0","-","-","New York City","New York City","10.4","10.7","12.9"
"2009","Borough","3","1","3","Manhattan","Manhattan","Manhattan","12.6","12.6","15.3"
"2009","Borough","1","1","1","Bronx","Bronx","Bronx","11.0","10.7","14.1"
"2009","Borough","2","1","2","Brooklyn","Brooklyn","Brooklyn","10.5","10.9","12.9"
"2009","Borough","4","1","4","Queens","Queens","Queens","10.0","10.3","12.6"
"2009","Borough","5","1","5","Staten Island","Staten Island","Staten Island","9.8","10.5","11.8"
"2009","Community District","105","6","3","Manhattan","Midtown (CD5)","Midtown (CD5)  Manhattan","16.1","16.0","18.8"
"2009","Community District","106","6","3","Manhattan","Stuyvesant Town and Turtle Bay (CD6)","Stuyvesant Town and Turtle Bay (CD6)  Manhattan","14.1","14.2","16.5"
"2009","Community District","101","6","3","Manhattan","Financial District (CD1)","Financial District (CD1)  Manhattan","13.0","13.2","15.7"
"2009","Community District","205","6","1","Bronx","Fordham and University Heights (CD5)","Fordham and University Heights (CD5)  Bronx","12.1","11.6","15.6"
"2009","Community District","104","6","3","Manhattan","Clinton and Chelsea (CD4)","Clinton and Chelsea (CD4)  Manhattan","13.2","13.3","15.5"
"2009","Community District","108","6","3","Manhattan","Upper East Side (CD8)","Upper East Side (CD8)  Manhattan","12.9","12.9","15.3"
"2009","Community District","204","6","1","Bronx","Highbridge and Concourse (CD4)","Highbridge and Concourse (CD4)  Bronx","12.0","11.6","15.3"
"2009","Community District","102","6","3","Manhattan","Greenwich Village and Soho (CD2)","Greenwich Village and Soho (CD2)  Manhattan","12.8","13.0","15.2"
"2009","Community District","112","6","3","Manhattan","Washington Heights and Inwood (CD12)","Washington Heights and Inwood (CD12)  Manhattan","11.6","11.0","15.1"
"2009","Community District","207","6","1","Bronx","Kingsbridge Heights and Bedford (CD7)","Kingsbridge Heights and Bedford (CD7)  Bronx","11.5","10.9","15.0"
"2009","Community District","206","6","1","Bronx","Belmont and East Tremont (CD6)","Belmont and East Tremont (CD6)  Bronx","11.5","11.0","14.8"
"2009","Community District","109","6","3","Manhattan","Morningside Heights and Hamilton Heights (CD9)","Morningside Heights and Hamilton Heights (CD9)  Manhattan","11.7","11.4","14.7"
"2009","Community District","201","6","1","Bronx","Mott Haven and Melrose (CD1)","Mott Haven and Melrose (CD1)  Bronx","11.9","11.7","14.7"
"2009","Community District","107","6","3","Manhattan","Upper West Side (CD7)","Upper West Side (CD7)  Manhattan","12.2","12.1","14.6"
"2009","Community District","203","6","1","Bronx","Morrisania and Crotona (CD3)","Morrisania and Crotona (CD3)  Bronx","11.4","11.0","14.6"
"2009","Community District","208","6","1","Bronx","Riverdale and Fieldston (CD8)","Riverdale and Fieldston (CD8)  Bronx","11.0","10.4","14.6"
"2009","Community District","110","6","3","Manhattan","Central Harlem (CD10)","Central Harlem (CD10)  Manhattan","11.6","11.3","14.5"
"2009","Community District","202","6","1","Bronx","Hunts Point and Longwood (CD2)","Hunts Point and Longwood (CD2)  Bronx","11.6","11.5","14.5"
"2009","Community District","301","6","2","Brooklyn","Greenpoint and Williamsburg (CD1)","Greenpoint and Williamsburg (CD1)  Brooklyn","12.0","12.3","14.4"
"2009","Community District","103","6","3","Manhattan","Lower East Side and Chinatown (CD3)","Lower East Side and Chinatown (CD3)  Manhattan","11.8","12.0","14.2"
"2009","Community District","111","6","3","Manhattan","East Harlem (CD11)","East Harlem (CD11)  Manhattan","11.5","11.5","14.2"
"2009","Community District","302","6","2","Brooklyn","Fort Greene and Brooklyn Heights (CD2)","Fort Greene and Brooklyn Heights (CD2)  Brooklyn","11.6","11.7","14.2"
"2009","Community District","402","6","4","Queens","Woodside and Sunnyside (CD2)","Woodside and Sunnyside (CD2)  Queens","11.9","12.1","14.2"
"2009","Community District","306","6","2","Brooklyn","Park Slope and Carroll Gardens (CD6)","Park Slope and Carroll Gardens (CD6)  Brooklyn","11.4","11.7","14.1"
"2009","Community District","209","6","1","Bronx","Parkchester and Soundview (CD9)","Parkchester and Soundview (CD9)  Bronx","10.8","10.6","13.7"
"2009","Community District","303","6","2","Brooklyn","Bedford Stuyvesant (CD3)","Bedford Stuyvesant (CD3)  Brooklyn","10.8","11.0","13.7"
"2009","Community District","308","6","2","Brooklyn","Crown Heights and Prospect Heights (CD8)","Crown Heights and Prospect Heights (CD8)  Brooklyn","10.8","11.0","13.7"
"2009","Community District","316","6","2","Brooklyn","Brownsville (CD16)","Brownsville (CD16)  Brooklyn","10.8","11.0","13.7"
"2009","Community District","211","6","1","Bronx","Morris Park and Bronxdale (CD11)","Morris Park and Bronxdale (CD11)  Bronx","10.6","10.3","13.6"
"2009","Community District","212","6","1","Bronx","Williamsbridge and Baychester (CD12)","Williamsbridge and Baychester (CD12)  Bronx","10.6","10.2","13.6"
"2009","Community District","304","6","2","Brooklyn","Bushwick (CD4)","Bushwick (CD4)  Brooklyn","10.8","11.0","13.6"
"2009","Community District","307","6","2","Brooklyn","Sunset Park (CD7)","Sunset Park (CD7)  Brooklyn","11.1","11.5","13.6"
"2009","Community District","309","6","2","Brooklyn","South Crown Heights and Lefferts Gardens (CD9)","South Crown Heights and Lefferts Gardens (CD9)  Brooklyn","10.6","10.8","13.5"
"2009","Community District","406","6","4","Queens","Rego Park and Forest Hills (CD6)","Rego Park and Forest Hills (CD6)  Queens","10.6","10.7","13.5"
"2009","Community District","305","6","2","Brooklyn","East New York and Starrett City (CD5)","East New York and Starrett City (CD5)  Brooklyn","10.5","10.7","13.4"
"2009","Community District","404","6","4","Queens","Elmhurst and Corona (CD4)","Elmhurst and Corona (CD4)  Queens","10.7","10.8","13.4"
"2009","Community District","405","6","4","Queens","Ridgewood and Maspeth (CD5)","Ridgewood and Maspeth (CD5)  Queens","10.7","10.8","13.4"
